PlantYear,Cross,Female,Male,Location,Crop,Plot,Rep,Planted,Survival,Stool,Stalk,Height,Dia,PlotWeight,Brix,TRS,Fiber,Moisture,Pol. Reading,Purity,Sucrose %,MD Index,Spec Residual Outlier,Bu Wt,Bustalks,SW
2020,CP18-0397,HoCP14-823,HoCP04-838,SG,0,12,2,32,30,24,153,186,18.88,130,20.39456177,248.9483556,12.94853516,69.12987671,75.69934082,84.33640393,17.50148399,0.364447873,NO,8.05,,
2020,CP18-1039,HoCP14-885,Ho12-630,SG,0,13,2,32,24,22,191,185,22.94,200,20.4625061,236.8475687,12.42267838,69.24945068,73.37545776,81.44863716,16.95852446,0.296791912,NO,14.5,,
2020,CP18-1395,Ho15-985,HoCP14-885,SG,0,14,2,32,27,26,186,180,23.28,250,20.38259888,240.4078038,10.98169632,70.45319214,73.96217346,82.45425602,17.10086402,0.2890851,NO,13.45,,
2020,CP18-1042,Ho16-600,Ho12-630,SG,0,15,2,31,33,21,143,175,22.94,235,20.61442871,249.1009325,10.45219116,70.48068237,76.08886719,83.775251,17.57245581,0.338605566,NO,12.4,,
2020,CP18-1612,HoCP15-996,Ho11-573,SG,0,16,2,32,32,25,167,199,23.22,250,20.24135895,218.612904,12.16314697,69.65965576,69.35306549,77.90961186,16.04634501,0.299091565,NO,12.55,,
2020,CP18-1786,Ho13-739,HoCP14-885,SG,0,17,2,31,31,28,197,195,20.16,270,20.13753662,235.3677956,11.30783234,70.49046021,72.55304718,81.9664355,16.79530175,0.286098719,NO,11.4,,
2020,CP18-0270,L14-282,HoCP09-804,SG,0,18,2,32,22,20,176,201,20.82,230,19.64472351,229.3631213,11.0275238,71.05202026,70.5578537,81.90951763,16.3729037,0.32289124,NO,11.6,,
2020,CP18-0517,Ho15-964,L12-201,SG,0,19,2,32,32,22,114,187,22,215,19.08301239,224.0434643,12.21454315,70.62634888,68.60088348,82.2061464,15.96234308,0.28879423,NO,13.25,,
2020,CP18-1387,Ho12-615,HoCP14-885,SG,0,20,2,31,30,25,162,197,23.34,255,19.77888641,224.5647105,10.92444,70.96181641,69.81000519,80.43889027,16.18875033,0.294805158,NO,13.55,,
2020,CP18-1041,Ho13-708,Ho12-630,SG,0,21,2,32,24,23,123,172,25.64,175,20.07700043,222.1427726,11.57003708,70.20609741,69.79971313,79.11715593,16.16273728,0.330667039,NO,14.65,,
2020,CP18-1576,HoCP14-826,HoCP14-885,SG,0,22,2,32,26,26,162,166,21.74,205,19.86434784,232.4518575,11.20867386,70.64000244,71.52854156,82.03018446,16.58033946,0.269886057,NO,14.45,,
2020,CP18-1596,Ho15-972,Ho16-609,SG,0,23,2,32,31,29,139,127,22.88,160,20.46734467,243.4527982,11.01055984,70.4265686,74.7122879,82.91096763,17.26708016,0.327958132,NO,10.45,,
2020,CP18-1015,Ho14-809,Ho11-512,SG,0,24,2,32,27,14,68,181,23.64,60,20.15568085,238.677764,12.72578201,69.37918701,73.24724579,82.66883932,16.95449004,0.32040667,NO,11.4,,
2020,CP18-0372,L14-282,L12-201,SG,0,25,2,32,20,16,127,209,23.7,165,19.7820694,229.6706804,12.72938004,69.79402466,70.83896637,81.61011144,16.42710792,0.30840258,NO,14.35,,
2020,CP18-1342,Ho13-739,HoL15-508,SG,0,26,2,32,28,19,144,191,22.58,175,19.77627258,234.433422,11.4637825,70.74974976,71.784729,82.72626437,16.6468962,0.300276396,NO,16.05,,
2020,CP18-1618,HoCP14-897,HoCP14-830,SG,0,27,2,32,26,12,113,170,20.66,135,20.25778961,244.6589581,12.77148819,69.42174683,74.61445618,83.74537944,17.26228687,0.319790255,NO,10.35,,
2020,CP18-1330,HoCP15-996,HoCP14-885,SG,0,28,2,32,21,13,103,157,25.32,185,19.53711395,218.2594516,11.26845779,71.01806641,68.16223907,79.60610098,15.82530836,0.244189266,NO,11.6,,
2020,CP18-1176,Ho13-739,Ho13-708,SG,0,29,2,32,21,17,97,142,18.88,115,19.48955994,221.8889564,11.63429947,70.97179565,68.81372833,80.58173595,15.98026844,0.303427349,NO,9.55,,
2020,CP18-0198,L13-257,L12-201,SG,0,30,2,32,21,20,150,162,21.88,180,20.05951843,244.0409327,10.82442474,70.97724609,74.16894531,84.1501177,17.17594532,0.37052075,NO,10.65,,
2020,CP18-1324,Ho13-739,Ho11-573,SG,0,31,2,32,16,19,118,154,21.28,115,19.19717407,221.0134684,12.1361618,70.67797241,68.17562866,81.16576681,15.85461196,0.255459006,NO,10.5,,
2020,CP18-1182,HoCP14-830,Ho13-708,SG,0,32,2,32,26,23,152,160,25.22,195,19.38039398,218.3188493,10.43893051,71.88624878,67.92616272,80.03295661,15.78253936,0.322840556,NO,12.3,,
2020,CP18-1043,HoCP14-826,Ho12-630,SG,0,33,2,32,28,24,154,175,22.62,235,19.83514099,221.3743932,12.53268127,69.74160156,69.25980377,79.5566857,16.05674065,0.288307588,NO,13.4,,
2020,XL16-002,L07-057,L99-233,SG,0,34,2,32,30,13,92,155,20.48,105,19.23206024,218.7727275,12.19439163,70.47752075,67.78263855,80.53787268,15.76055051,0.261589839,NO,8.4,,
2020,XL16-188,L05-457,HOCP96-540,SG,0,35,2,32,20,21,140,159,19.74,140,18.66485291,213.6884872,12.23213348,70.95377197,65.876091,80.87281685,15.35934021,0.259908624,NO,10.05,,
2020,XL16-326,HOCP01-517,HOCP96-540,SG,0,36,2,32,28,18,118,166,23.38,105,19.19339752,230.4161237,10.14722061,71.93627319,70.04975128,83.41492187,16.29074794,0.275308904,NO,13.05,,
2020,XL17-211,CP83-644,HO11-532,SG,0,37,2,32,27,20,116,174,22.5,140,19.23260651,217.0361995,11.81770706,70.89199219,67.43621063,80.12376612,15.67995887,0.26582216,NO,11.8,,
2020,XL17-226,LCP81-010,HO13-705,SG,0,38,2,32,29,22,113,180,22.94,220,18.42684326,203.1549163,12.94289551,70.70928955,63.4059906,78.9362025,14.80037058,0.262731723,NO,11.3,,
2020,CP18-1921 POLY,Ho16-666,Poly18-4,SG,0,39,2,32,27,27,151,192,23.48,155,20.63275452,255.3677373,11.6028923,69.67224731,77.38075256,85.11425556,17.86919279,0.300857708,NO,13.1,,
2020,HB 19-3031,Ho18-9248,HoCP14-802,SG,0,40,2,32,26,31,210,192,21.68,320,19.39911957,231.2612325,12.09757614,70.29502563,70.5462265,83.03220672,16.38981375,0.266622184,NO,12.6,,
2020,CP18-0651,HoCP16-685,HoL15-993,SG,0,41,2,32,29,24,109,164,21.32,140,18.33983459,193.8941602,12.47410355,71.12260742,61.4271431,76.86759637,14.34445769,0.300916201,NO,9.25,,
2020,CP18-0489,HoCP16-685,Ho12-630,SG,0,42,2,32,24,19,84,182,24.34,190,19.26876068,216.7244511,11.42738266,70.94708862,67.43087769,79.95306368,15.67596594,0.314876669,NO,13.6,,
2020,CP18-0966,Ho13-708,Ho15-930,SG,0,43,2,32,25,18,81,117,23.12,75,19.54547119,216.9060996,13.07580566,69.41723022,67.90440369,79.26783833,15.76480409,0.224777618,NO,9.45,,
2020,CP18-1884,Ho13-739,HoCP14-885,SG,0,44,2,32,20,20,116,136,20.22,165,19.93969574,240.7316317,11.10251541,70.86890869,73.3110199,83.72575645,16.98724794,0.314576145,NO,7.45,,
2020,CP18-1417,Ho16-680,Ho07-613,SG,0,45,2,32,31,30,176,180,20.74,295,19.93216095,232.009989,11.49992828,70.23320923,71.54865265,81.74693074,16.57949352,0.274104963,NO,12.7,,
2020,CP18-1394,Ho15-972,HoCP14-885,SG,0,46,2,32,29,25,160,184,22.82,190,19.88010101,237.0076496,11.62272339,70.28240356,72.46780396,83.03508712,16.79676518,0.246991232,NO,12.15,,
2020,CP18-1901 POLY,Ho07-613,Poly18-3,SG,0,47,2,32,31,27,131,198,19.6,230,19.83631592,225.1463948,11.58411713,70.24628906,70.01826477,80.42268112,16.23248395,0.285128929,NO,11.45,,
2020,HB 17-3183,Ho16-9068,HoCP12-650,SG,0,48,2,31,31,27,175,186,20.38,220,19.73958282,238.9534361,11.14000015,70.67027588,72.63209534,83.87340851,16.84642221,0.283110959,NO,10.35,,
2020,HB 17-3208,HoCP14-902,Ho16-9061,SG,0,49,2,,,0,0,,#DIV/0!,,0,,,,,,,,,,,
2020,CP18-1611,HoCP14-831,Ho11-573,SG,0,50,2,,,0,0,,#DIV/0!,,0,,,,,,,,,,,
2020,CP18-0661,HoCP16-685,HoCP14-897,SG,1,1,1,32,28,10,67,145.2,19.57,125,20.7792511,248.3999959,10.83318787,70.13222046,76.21723175,83.18305934,17.58774655,0.316695001,NO,11.9,,
2020,CP18-0994,HoCP14-830,HoL15-501,SG,1,2,1,32,30,14,121,185.4,27.47,310,20.25481567,231.3201697,10.98169937,70.40995483,71.92862701,80.74390775,16.64115546,0.318203173,NO,12.6,,
2020,CP18-0283,Ho16-617,L12-201,SG,1,3,1,32,32,9,90,164.1,24,120,19.11100769,210.3647311,11.8087677,71.03378906,65.91114044,78.85655802,15.33440123,0.289136591,NO,10.35,,
2020,CP18-0515,HoCP16-685,L12-201,SG,1,4,1,32,28,7,70,167.9,21.3,185,18.52554321,209.3618585,11.65598984,71.63833008,64.7960968,80.19893902,15.11767458,0.290733129,NO,12.15,,
2020,CP18-0869,HoL15-501,HoCP96-540,SG,1,5,1,32,31,10,83,149.3,21.73,60,19.34766693,227.9147732,10.04759369,72.03444214,69.79460907,82.38664014,16.21925167,0.304512065,NO,9.6,,
2020,CP18-0194,L09-112,L12-201,SG,1,6,1,32,27,9,105,195,22.41,300,19.49333191,228.5883895,11.49506912,70.83571167,70.16123962,82.14228099,16.29289484,0.32336735,NO,13.9,,
2020,CP18-0644,Ho13-739,HoL15-993,SG,1,7,1,32,32,13,82,166.4,24.41,190,20.39773712,246.8920597,10.91635437,70.35630493,75.29092407,83.86701718,17.40678664,0.29853239,NO,12.3,,
2020,CP18-0991,Ho13-708,HoL15-501,SG,1,8,1,32,27,12,60,163,21.11111111,105,19.76387482,226.5531861,11.36298218,70.70418091,70.18478394,80.93809687,16.27685525,0.300629109,NO,12.05,,
2020,CP18-1008,Ho15-963,HoCP15-506,SG,1,9,1,32,30,5,16,140.625,16.98,15,19.70900574,231.2075592,12.65662231,69.83883057,71.03024292,82.16316645,16.47734755,0.327761162,NO,8.95,,
2020,CP18-0968,HoCP14-826,Ho15-930,SG,1,10,1,32,28,12,118,174.9,24.39,245,20.98929749,244.6178747,11.91700897,69.25411987,75.79849243,81.81286731,17.47289773,0.336189517,NO,14.15,,
2020,CP18-1425,Ho16-601,Ho07-613,SG,1,11,1,32,24,7,71,166.7777778,23.21666667,100,19.80629883,226.5043308,12.19886017,69.84629517,70.2427063,80.81461628,16.28690866,0.256317774,NO,15.55,,
2020,CP18-0397,HoCP14-823,HoCP04-838,SG,1,12,1,32,28,11,173,175.4,21.21,330,19.86005859,226.041598,12.16644363,70.00412598,70.23574066,80.56666564,16.28100966,0.241859847,NO,12.75,,
2020,CP18-1039,HoCP14-885,Ho12-630,SG,1,13,1,32,31,14,154,190.3,24.1,305,20.16373444,233.2319989,12.21040192,69.72961426,72.16618347,81.41296901,16.70359612,0.319262028,NO,17.1,,
2020,CP18-1395,Ho15-985,HoCP14-885,SG,1,14,1,32,28,18,140,160.1,20.59,285,20.66652069,235.8646379,10.97519379,70.31429443,73.50820923,80.70909955,16.9720885,0.314618376,NO,15,,
2020,CP18-1042,Ho16-600,Ho12-630,SG,1,15,1,27,18,10,68,184.5555556,21.13,135,20.88600922,249.5192174,11.65772552,69.43240356,76.61772919,83.14870883,17.6708074,0.323124567,NO,17.8,,
2020,CP18-1612,HoCP15-996,Ho11-573,SG,1,16,1,32,26,12,68,169.5,25.21,155,19.49747162,218.1399587,11.06955872,71.00698853,68.07554626,79.68189625,15.80823473,0.274473741,NO,16.65,,
2020,CP18-1786,Ho13-739,HoCP14-885,SG,1,17,1,30,23,13,89,155.7,21.15,170,20.63731384,252.7847352,11.23135986,70.05280762,76.86808777,84.52976908,17.75040513,0.349415655,NO,10.65,,
2020,CP18-0270,L14-282,HoCP09-804,SG,1,18,1,32,28,16,114,181.9,20.38,180,20.06659393,225.258389,11.29887695,70.6378479,70.40872955,79.85293617,16.30459331,0.340245768,NO,13.85,,
2020,CP18-0517,Ho15-964,L12-201,SG,1,19,1,32,23,7,65,172.125,20.5875,155,19.93338623,224.0807927,11.63249588,70.46075439,69.95941925,79.92578079,16.2111337,0.312994401,NO,10.25,,
2020,CP18-1387,Ho12-615,HoCP14-885,SG,1,20,1,32,27,11,130,153,20.42,270,19.50470581,223.7650103,11.12253342,71.16619873,69.21344757,80.98089864,16.07190714,0.327369335,NO,13.1,,
2020,CP18-1041,Ho13-708,Ho12-630,SG,1,21,1,32,28,14,76,133.1,21.56,75,20.97936859,248.5073875,12.31732788,68.80994873,76.56681061,82.68534033,17.65087949,0.325970017,NO,12.6,,
2020,CP18-1576,HoCP14-826,HoCP14-885,SG,1,22,1,32,31,12,121,155.3,21.18,315,19.54116211,219.0278588,11.0323494,71.1479248,68.32255554,79.7752288,15.86221618,0.299984684,NO,13.8,,
2020,CP18-1596,Ho15-972,Ho16-609,SG,1,23,1,32,32,14,164,198.1,21.14,285,19.59756927,232.1294856,10.98941116,71.19035034,71.03682709,82.6829983,16.48784301,0.261560665,NO,13.8,,
2020,CP18-1015,Ho14-809,Ho11-512,SG,1,24,1,32,28,8,37,133.8333333,19.5,40,19.80675812,223.4098336,11.88210983,70.28398438,69.62283325,80.09941156,16.14314479,0.285204418,NO,12.25,,
2020,CP18-0372,L14-282,L12-201,SG,1,25,1,32,23,10,103,195.2222222,20.19,160,19.62302399,230.2565052,11.22297897,70.88236694,70.70222473,82.17658167,16.40814272,0.295864317,NO,12.75,,
2020,CP18-1342,Ho13-739,HoL15-508,SG,1,26,1,32,22,8,62,169,19.7875,75,19.90972595,231.9425421,11.55514984,70.56262207,71.49913025,81.79139106,16.56983925,0.340360927,NO,7.65,,
2020,CP18-1618,HoCP14-897,HoCP14-830,SG,1,27,1,32,24,10,93,158.5,19.37,110,20.09183044,248.5713674,11.98859863,69.86138306,75.13111115,85.09117922,17.39600265,0.288024956,NO,11.7,,
2020,CP18-1330,HoCP15-996,HoCP14-885,SG,1,28,1,32,21,8,81,181.7777778,22.58888889,160,19.01030121,217.1202979,11.31455688,71.46466675,67.10289001,80.74705902,15.6192843,0.260992105,NO,14.7,,
2020,CP18-1176,Ho13-739,Ho13-708,SG,1,29,1,32,22,8,52,153.7777778,19.38,50,20.34380951,238.6813411,12.75195999,69.28649292,73.55214691,82.1692002,17.00931245,0.352194087,NO,8.75,,
2020,CP18-0198,L13-257,L12-201,SG,1,30,1,32,30,10,78,154.1,21.7625,90,19.45715637,231.290116,11.06032944,71.19447021,70.64453888,82.87648749,16.40801801,0.335924526,NO,12.1,,
2020,CP18-1324,Ho13-739,Ho11-573,SG,1,31,1,32,21,11,109,170.9,18.71,160,20.15757751,225.5427153,11.71933517,70.14336548,70.61151886,79.68584467,16.34424777,0.253234018,NO,9.15,,
2020,CP18-1182,HoCP14-830,Ho13-708,SG,1,32,1,32,27,17,143,175.8,21.49,310,20.57012634,237.0519074,12.2797821,69.14355469,73.59095001,81.21728669,16.99929279,0.323732743,NO,14.45,,
2020,CP18-1043,HoCP14-826,Ho12-630,SG,1,33,1,32,23,12,116,163.7,22.6375,320,20.90276031,245.3951619,10.81412582,69.99111938,75.81363678,82.20330601,17.48390118,0.292544386,NO,12.9,,
2020,XL16-002,L07-057,L99-233,SG,1,34,1,32,29,9,52,177.8,19.98333333,105,19.39710999,223.2121933,11.83165359,70.58502808,68.93199921,81.14147622,16.01494131,0.252029397,NO,8.7,,
2020,XL16-188,L05-457,HOCP96-540,SG,1,35,1,33,33,15,121,184.1,19.02,215,20.2261795,246.6474278,11.941259,69.78000488,74.96277618,84.2809226,17.34556923,0.306703849,NO,11.6,,
2020,XL16-326,HOCP01-517,HOCP96-540,SG,1,36,1,32,28,7,51,159.125,19.325,110,19.14360657,223.8141912,11.68692093,70.97284546,68.65088654,81.98158561,15.96928576,0.254142664,NO,11.1,,
2020,XL17-211,CP83-644,HO11-532,SG,1,37,1,32,33,12,111,181.3,22.69,290,18.5492981,201.9201609,12.48690109,70.8491394,63.34972382,78.29937939,14.77852936,0.248061011,NO,11,,
2020,XL17-226,LCP81-010,HO13-705,SG,1,38,1,32,31,12,144,209.8,24.97,410,19.51996765,225.0544721,12.55186615,69.86942139,69.49593353,81.24179524,16.13630238,0.270690864,NO,12,,
2020,CP18-1921 POLY,Ho16-666,Poly18-4,SG,1,39,1,32,25,13,144,209.2,21.31,240,20.16981506,237.7783638,11.94466324,70.00513916,73.08937836,82.42713329,16.91677334,0.294153909,NO,11.55,,
2020,HB 19-3031,Ho18-9248,HoCP14-802,SG,1,40,1,32,28,13,110,204.4,22.04,295,19.31690979,225.3572357,12.36167374,70.28433838,69.23403168,81.86729334,16.09138783,0.239518338,NO,14.65,,
2020,CP18-0651,HoCP16-685,HoL15-993,SG,1,41,1,32,22,6,62,186.8333333,21.96666667,70,17.69729919,189.9330722,11.56370468,72.25477295,59.65540695,77.59890606,13.97359045,0.221212325,NO,13.7,,
2020,CP18-0489,HoCP16-685,Ho12-630,SG,1,42,1,32,29,7,46,149.6666667,21.02,90,19.25233002,224.8925758,11.4924057,70.97987671,69.0386734,81.93583479,16.05101863,0.286988936,NO,11.05,,
2020,CP18-0966,Ho13-708,Ho15-930,SG,1,43,1,29,24,4,16,139.5,22.625,25,20.78740082,242.4795446,11.54136276,69.56356812,75.03746796,81.8600585,17.31480716,0.346053439,NO,10.9,,
2020,CP18-1884,Ho13-739,HoCP14-885,SG,1,44,1,31,23,14,142,155.3,24.61,235,20.32738037,238.0548053,12.87984619,69.07000732,73.39958191,82.07167695,16.97540481,0.339919203,NO,12.5,,
2020,CP18-1417,Ho16-680,Ho07-613,SG,1,45,1,32,31,19,102,178.7,23.68,295,20.29900818,242.0136633,11.19494858,70.12908936,74.14956665,83.03775809,17.15125296,0.265775774,NO,12.7,,
2020,CP18-1394,Ho15-972,HoCP14-885,SG,1,46,1,32,32,19,138,185.8,22.08,145,19.33825378,221.6111649,11.93259506,70.71329956,68.51833344,80.92317808,15.92339264,0.293582054,NO,12.1,,
2020,CP18-1901 POLY,Ho07-613,Poly18-3,SG,1,47,1,32,27,18,92,191.6,22.14,185,19.56665497,225.0788801,11.82947998,70.37581177,69.57507324,81.12177494,16.15100121,0.250118992,NO,12.45,,
2020,HB 17-3183,Ho16-9068,HoCP12-650,SG,1,48,1,31,27,10,179,205.1,21.78,420,19.72592773,225.3535074,10.98024445,70.70667725,69.88373566,80.76093675,16.21004438,0.254389836,NO,14.8,,
2020,HB 17-3208,HoCP14-902,Ho16-9061,SG,1,49,1,,,,,,,125,,,,,,,,,,,,
2020,CP18-1611,HoCP14-831,Ho11-573,SG,1,50,1,,,,,,,0,,,,,,,,,,,,
2020,CP18-0661,HoCP16-685,HoCP14-897,SG,1,1,2,32,16,7,42,169.5,19.23333333,270,17.83575287,203.2295617,11.17016602,72.2465332,62.50799179,80.62509623,14.63211516,0.222108954,NO,9.85,,
2020,CP18-0994,HoCP14-830,HoL15-501,SG,1,2,2,32,30,19,151,174.5,24.68,150,20.52608643,240.7029445,11.45795288,69.97111816,74.25437927,82.14316443,17.15627508,0.300568968,NO,14.3,,
2020,CP18-0283,Ho16-617,L12-201,SG,1,3,2,32,25,18,109,158.3,21.31,120,19.33765717,222.2034566,12.19064255,70.64599609,68.6359024,81.06476838,15.95076149,0.328438541,NO,8.5,,
2020,CP18-0515,HoCP16-685,L12-201,SG,1,4,2,32,28,8,52,153.5,23,240,18.45079956,211.8603893,11.44016342,71.70996704,65.17756653,81.02701068,15.21214394,0.266866346,NO,12.7,,
2020,CP18-0869,HoL15-501,HoCP96-540,SG,1,5,2,32,26,17,84,155.5,21.95,100,20.15508575,244.9662831,9.22767334,71.83307495,74.50961304,84.09631029,17.24673976,0.346747223,NO,9.9,,
2020,CP18-0194,L09-112,L12-201,SG,1,6,2,32,28,24,94,162.8,24.32,130,19.58413239,228.6305946,10.82434235,71.26408691,70.31440735,81.90366247,16.32123722,0.336041799,NO,10.1,,
2020,CP18-0644,Ho13-739,HoL15-993,SG,1,7,2,32,27,10,58,146.5555556,22.16666667,125,19.78118286,230.9639613,11.46354828,70.5744873,71.09688568,81.91127365,16.48698926,0.30710653,NO,10.1,,
2020,CP18-0991,Ho13-708,HoL15-501,SG,1,8,2,32,20,7,43,200.875,25.1,45,19.2945816,221.6501733,10.75006866,71.5940979,68.45700836,81.05095633,15.91251871,0.303971051,NO,8.7,,
2020,CP18-1008,Ho15-963,HoCP15-506,SG,1,9,2,32,21,10,57,148.8571429,17.9875,245,20.81139069,259.3252432,12.54160309,69.14934082,78.4717865,85.49778564,18.10511916,0.309738891,NO,5.95,,
2020,CP18-0968,HoCP14-826,Ho15-930,SG,1,10,2,32,30,23,147,170.9,22.57,220,20.31177979,238.5612059,11.47782669,70.0822937,73.47615814,82.22671962,16.9944206,0.323533301,NO,13.3,,
2020,CP18-1425,Ho16-601,Ho07-613,SG,1,11,2,32,22,14,92,164.9,20.56,220,19.94975281,236.2069416,12.22492142,69.75704346,72.41917419,82.6614443,16.77976702,0.2459147,NO,13.25,,
2020,CP18-0397,HoCP14-823,HoCP04-838,SG,1,12,2,32,30,20,161,188,20.71,400,20.39456177,248.9483556,12.94853516,69.12987671,75.69934082,84.33640393,17.50148399,0.364447873,NO,8.05,,
2020,CP18-1039,HoCP14-885,Ho12-630,SG,1,13,2,32,24,19,131,199.3,21.67,220,20.4625061,236.8475687,12.42267838,69.24945068,73.37545776,81.44863716,16.95852446,0.296791912,NO,14.5,,
2020,CP18-1395,Ho15-985,HoCP14-885,SG,1,14,2,32,27,21,166,165.9,20.61,205,20.38259888,240.4078038,10.98169632,70.45319214,73.96217346,82.45425602,17.10086402,0.2890851,NO,13.45,,
2020,CP18-1042,Ho16-600,Ho12-630,SG,1,15,2,31,33,10,77,171.9,23.24,175,20.61442871,249.1009325,10.45219116,70.48068237,76.08886719,83.775251,17.57245581,0.338605566,NO,12.4,,
2020,CP18-1612,HoCP15-996,Ho11-573,SG,1,16,2,32,32,17,107,166.2,22.42,285,20.24135895,218.612904,12.16314697,69.65965576,69.35306549,77.90961186,16.04634501,0.299091565,NO,12.55,,
2020,CP18-1786,Ho13-739,HoCP14-885,SG,1,17,2,31,31,21,115,169.8,22.62,415,20.13753662,235.3677956,11.30783234,70.49046021,72.55304718,81.9664355,16.79530175,0.286098719,NO,11.4,,
2020,CP18-0270,L14-282,HoCP09-804,SG,1,18,2,32,22,19,175,190.7,20.94,130,19.64472351,229.3631213,11.0275238,71.05202026,70.5578537,81.90951763,16.3729037,0.32289124,NO,11.6,,
2020,CP18-0517,Ho15-964,L12-201,SG,1,19,2,32,32,13,63,176.5,22.72,420,19.08301239,224.0434643,12.21454315,70.62634888,68.60088348,82.2061464,15.96234308,0.28879423,NO,13.25,,
2020,CP18-1387,Ho12-615,HoCP14-885,SG,1,20,2,31,30,17,173,189.7,23.03,105,19.77888641,224.5647105,10.92444,70.96181641,69.81000519,80.43889027,16.18875033,0.294805158,NO,13.55,,
2020,CP18-1041,Ho13-708,Ho12-630,SG,1,21,2,32,24,12,52,155.4,22.44444444,275,20.07700043,222.1427726,11.57003708,70.20609741,69.79971313,79.11715593,16.16273728,0.330667039,NO,14.65,,
2020,CP18-1576,HoCP14-826,HoCP14-885,SG,1,22,2,32,26,24,143,166.6,24.4,365,19.86434784,232.4518575,11.20867386,70.64000244,71.52854156,82.03018446,16.58033946,0.269886057,NO,14.45,,
2020,CP18-1596,Ho15-972,Ho16-609,SG,1,23,2,32,31,26,137,182.5,18.61,60,20.46734467,243.4527982,11.01055984,70.4265686,74.7122879,82.91096763,17.26708016,0.327958132,NO,10.45,,
2020,CP18-1015,Ho14-809,Ho11-512,SG,1,24,2,32,27,7,40,149,20.18333333,240,20.15568085,238.677764,12.72578201,69.37918701,73.24724579,82.66883932,16.95449004,0.32040667,NO,11.4,,
2020,CP18-0372,L14-282,L12-201,SG,1,25,2,32,20,11,106,189.2857143,21.51428571,325,19.7820694,229.6706804,12.72938004,69.79402466,70.83896637,81.61011144,16.42710792,0.30840258,NO,14.35,,
2020,CP18-1342,Ho13-739,HoL15-508,SG,1,26,2,32,28,15,150,189.8,22.52,225,19.77627258,234.433422,11.4637825,70.74974976,71.784729,82.72626437,16.6468962,0.300276396,NO,16.05,,
2020,CP18-1618,HoCP14-897,HoCP14-830,SG,1,27,2,32,26,11,120,182.8,18.99,190,20.25778961,244.6589581,12.77148819,69.42174683,74.61445618,83.74537944,17.26228687,0.319790255,NO,10.35,,
2020,CP18-1330,HoCP15-996,HoCP14-885,SG,1,28,2,32,21,14,107,181,23.61,130,19.53711395,218.2594516,11.26845779,71.01806641,68.16223907,79.60610098,15.82530836,0.244189266,NO,11.6,,
2020,CP18-1176,Ho13-739,Ho13-708,SG,1,29,2,32,21,12,69,161.9,20.84,200,19.48955994,221.8889564,11.63429947,70.97179565,68.81372833,80.58173595,15.98026844,0.303427349,NO,9.55,,
2020,CP18-0198,L13-257,L12-201,SG,1,30,2,32,21,19,134,179.6666667,21.19,130,20.05951843,244.0409327,10.82442474,70.97724609,74.16894531,84.1501177,17.17594532,0.37052075,NO,10.65,,
2020,CP18-1324,Ho13-739,Ho11-573,SG,1,31,2,32,16,10,50,156.2,20.81,300,19.19717407,221.0134684,12.1361618,70.67797241,68.17562866,81.16576681,15.85461196,0.255459006,NO,10.5,,
2020,CP18-1182,HoCP14-830,Ho13-708,SG,1,32,2,32,26,22,123,162.7,21.97,330,19.38039398,218.3188493,10.43893051,71.88624878,67.92616272,80.03295661,15.78253936,0.322840556,NO,12.3,,
2020,CP18-1043,HoCP14-826,Ho12-630,SG,1,33,2,32,28,16,84,166.4,25.16,80,19.83514099,221.3743932,12.53268127,69.74160156,69.25980377,79.5566857,16.05674065,0.288307588,NO,13.4,,
2020,XL16-002,L07-057,L99-233,SG,1,34,2,32,30,10,56,149.1428571,18.7125,330,19.23206024,218.7727275,12.19439163,70.47752075,67.78263855,80.53787268,15.76055051,0.261589839,NO,8.4,,
2020,XL16-188,L05-457,HOCP96-540,SG,1,35,2,32,20,18,107,192.3,20.37,280,18.66485291,213.6884872,12.23213348,70.95377197,65.876091,80.87281685,15.35934021,0.259908624,NO,10.05,,
2020,XL16-326,HOCP01-517,HOCP96-540,SG,1,36,2,32,28,17,101,181.6,20.93,230,19.19339752,230.4161237,10.14722061,71.93627319,70.04975128,83.41492187,16.29074794,0.275308904,NO,13.05,,
2020,XL17-211,CP83-644,HO11-532,SG,1,37,2,32,27,17,102,172.2,21.6,360,19.23260651,217.0361995,11.81770706,70.89199219,67.43621063,80.12376612,15.67995887,0.26582216,NO,11.8,,
2020,XL17-226,LCP81-010,HO13-705,SG,1,38,2,32,29,27,187,203.6,22.03,225,18.42684326,203.1549163,12.94289551,70.70928955,63.4059906,78.9362025,14.80037058,0.262731723,NO,11.3,,
2020,CP18-1921 POLY,Ho16-666,Poly18-4,SG,1,39,2,32,27,18,100,166.9,22.08,480,20.63275452,255.3677373,11.6028923,69.67224731,77.38075256,85.11425556,17.86919279,0.300857708,NO,13.1,,
2020,HB 19-3031,Ho18-9248,HoCP14-802,SG,1,40,2,32,26,30,213,189.8,21.34,45,19.39911957,231.2612325,12.09757614,70.29502563,70.5462265,83.03220672,16.38981375,0.266622184,NO,12.6,,
2020,CP18-0651,HoCP16-685,HoL15-993,SG,1,41,2,32,29,15,57,156.3333333,19.99,85,18.33983459,193.8941602,12.47410355,71.12260742,61.4271431,76.86759637,14.34445769,0.300916201,NO,9.25,,
